INFO 2024-10-14 21:06:23,258 basehttp 24004 22232 "GET /static/css/home.css HTTP/1.1" 200 1081
INFO 2024-10-14 21:06:23,262 basehttp 24004 22232 "GET /static/image/ai_maple.jpg HTTP/1.1" 304 0
INFO 2024-10-14 21:06:37,899 autoreload 17964 21372 Watching for file changes with StatReloader
INFO 2024-10-14 21:06:39,650 basehttp 17964 10044 "GET / HTTP/1.1" 200 948
INFO 2024-10-14 21:06:39,667 basehttp 17964 10044 "GET /static/css/home.css HTTP/1.1" 200 1081
INFO 2024-10-14 21:06:52,915 basehttp 17964 10044 "GET / HTTP/1.1" 200 948
INFO 2024-10-14 21:06:52,922 basehttp 17964 8804 "GET /static/image/search_black.png HTTP/1.1" 304 0
INFO 2024-10-14 21:06:52,924 basehttp 17964 10044 "GET /static/css/home.css HTTP/1.1" 200 1087
INFO 2024-10-14 21:06:52,927 basehttp 17964 10044 "GET /static/image/ai_maple.jpg HTTP/1.1" 304 0
INFO 2024-10-14 21:07:01,955 basehttp 17964 10044 "GET / HTTP/1.1" 200 948
INFO 2024-10-14 21:07:01,961 basehttp 17964 10044 "GET /static/css/home.css HTTP/1.1" 200 1080
INFO 2024-10-14 21:07:38,631 basehttp 17964 10044 "GET / HTTP/1.1" 200 948
INFO 2024-10-14 21:07:38,636 basehttp 17964 8804 "GET /static/image/search_black.png HTTP/1.1" 304 0
INFO 2024-10-14 21:07:38,637 basehttp 17964 10044 "GET /static/css/home.css HTTP/1.1" 200 1077
INFO 2024-10-14 21:07:38,640 basehttp 17964 10044 "GET /static/image/ai_maple.jpg HTTP/1.1" 304 0
INFO 2024-10-14 21:07:41,790 basehttp 17964 10044 "GET / HTTP/1.1" 200 948
INFO 2024-10-14 21:07:41,798 basehttp 17964 10044 "GET /static/css/home.css HTTP/1.1" 200 1080
INFO 2024-10-14 21:08:20,923 basehttp 17964 10044 "GET / HTTP/1.1" 200 948
INFO 2024-10-14 21:08:20,929 basehttp 17964 8804 "GET /static/image/search_black.png HTTP/1.1" 304 0
INFO 2024-10-14 21:08:20,936 basehttp 17964 10044 "GET /static/css/home.css HTTP/1.1" 200 1064
INFO 2024-10-14 21:08:20,940 basehttp 17964 10044 "GET /static/image/ai_maple.jpg HTTP/1.1" 304 0
INFO 2024-10-14 21:08:37,427 basehttp 17964 10044 "GET / HTTP/1.1" 200 948
INFO 2024-10-14 21:08:37,434 basehttp 17964 10044 "GET /static/css/home.css HTTP/1.1" 200 1064
INFO 2024-10-14 21:09:09,795 basehttp 17964 10044 "GET / HTTP/1.1" 200 948
INFO 2024-10-14 21:09:09,800 basehttp 17964 8804 "GET /static/image/search_black.png HTTP/1.1" 304 0
INFO 2024-10-14 21:09:09,802 basehttp 17964 10044 "GET /static/css/home.css HTTP/1.1" 200 1077
INFO 2024-10-14 21:09:09,804 basehttp 17964 10044 "GET /static/image/ai_maple.jpg HTTP/1.1" 304 0
INFO 2024-10-14 21:09:32,687 basehttp 17964 10044 "GET / HTTP/1.1" 200 948
INFO 2024-10-14 21:09:32,695 basehttp 17964 10044 "GET /static/css/home.css HTTP/1.1" 200 1073
INFO 2024-10-14 21:10:05,067 basehttp 17964 10044 "GET / HTTP/1.1" 200 948
INFO 2024-10-14 21:10:05,074 basehttp 17964 8804 "GET /static/image/search_black.png HTTP/1.1" 304 0
INFO 2024-10-14 21:10:05,080 basehttp 17964 10044 "GET /static/css/home.css HTTP/1.1" 200 1074
INFO 2024-10-14 21:10:05,085 basehttp 17964 10044 "GET /static/image/ai_maple.jpg HTTP/1.1" 304 0
INFO 2024-10-14 21:10:17,355 basehttp 17964 10044 "GET / HTTP/1.1" 200 948
INFO 2024-10-14 21:10:17,365 basehttp 17964 10044 "GET /static/css/home.css HTTP/1.1" 200 1079
INFO 2024-10-14 21:12:00,881 basehttp 17964 10044 "GET / HTTP/1.1" 200 948
INFO 2024-10-14 21:12:00,888 basehttp 17964 8804 "GET /static/image/search_black.png HTTP/1.1" 304 0
INFO 2024-10-14 21:12:00,889 basehttp 17964 10044 "GET /static/css/home.css HTTP/1.1" 200 1083
INFO 2024-10-14 21:12:00,892 basehttp 17964 10044 "GET /static/image/ai_maple.jpg HTTP/1.1" 304 0
INFO 2024-10-14 21:12:43,589 basehttp 17964 10044 "GET / HTTP/1.1" 200 948
INFO 2024-10-14 21:12:43,596 basehttp 17964 10044 "GET /static/css/home.css HTTP/1.1" 200 1079
